105.28,105.22,105.57,105.53,105.70,105.74,105.85,105.98,105.89,106.09,106.41,106.50,106.70,106.76,106.82,106.80,107.07,107.12,107.21,107.25,107.48,107.63,107.62,107.75,107.95,107.88,107.96,108.14,108.33,108.32,108.31,108.73,108.77,108.76,108.72,108.98,109.00,109.04,109.15,109.30,109.49,109.37,109.46,109.43,109.69,109.69,109.88,110.01,109.94,109.93,110.12,110.40,110.29,110.43,110.49,110.41,110.69,110.71,110.69,110.76,110.96,111.02,111.07,111.07,111.07,111.07,111.23,111.16,111.50,111.39,111.32,111.64,111.69,111.66,111.65,111.65,111.94,111.98,111.92,111.96,112.08,111.98,112.03,112.01,112.02,112.37,112.40,112.48,112.51,112.55,112.51,112.53,112.54,112.71,112.50,112.66,112.66,112.67,112.89,112.88,112.77,112.89,113.07,113.01,112.94,112.97,112.96,113.07,113.12,113.16,113.19,113.08,113.05,113.18,113.39,113.37,113.36,113.43,113.39,113.46,113.42,113.49,113.49,113.31,113.42,113.53,113.61,113.56,113.54,113.76,113.63,113.69,113.69,113.71,113.71,113.61,113.61,113.67,113.59,113.49,113.72,113.72,113.81,113.80,113.88,113.88,113.90,113.78,113.80,113.80,113.76,113.77,113.76,113.76,113.76,113.77,113.77,113.80,113.80,113.75,113.77,113.72,113.77,113.81,113.77,113.73,113.57,113.80,113.59,113.66,113.73,113.90,113.60,113.63,113.69,113.83,113.66,113.75,113.61,113.75,113.51,113.50,113.55,113.57,113.55,113.49,113.56,113.53,113.54,113.51,113.51,113.55,113.43,113.38,113.48,113.43,113.33,113.32,113.30,113.31,113.32,113.29,113.31,113.32,112.85,113.23,113.20,113.24,112.96,112.98,113.07,113.04,112.99,113.02,112.93,112.89,112.91,112.68,112.71,112.80,112.61,112.66,112.57,112.55,112.58,112.54,112.42,112.20,112.13,112.32,112.25,112.02,112.12,112.00,112.10,112.04,111.87,111.97,111.72,111.71,111.71,111.66,111.42,111.40,111.54,111.50,111.51,111.43,111.41,111.42,111.42,111.24,111.09,111.02,110.82,110.59,110.79,110.65,110.49,110.48,110.45,110.41,110.29,110.30,110.36,110.16,110.07,109.86,109.94,109.91,109.67,109.60,109.54,109.57,109.27,109.25,109.18,109.15,109.07,109.14,109.00,108.80,108.71,108.63,108.36,108.29,108.26,108.21,108.22,108.02,107.75,107.75,107.62,107.48,107.48,107.44,107.20,107.18,106.87,106.90,106.71,106.77,106.63,106.51,106.45,106.34,106.18,106.14,105.78,105.78,105.69,105.63,105.36,105.35,104.98,105.00,104.93,104.77,104.69,104.59
105.70,105.70,105.76,105.94,105.93,106.05,106.02,106.33,106.49,106.63,106.89,106.78,107.07,107.11,107.24,107.38,107.42,107.57,107.57,107.75,107.85,107.85,107.88,107.88,108.28,108.31,108.44,108.65,108.72,108.70,108.91,108.90,108.99,109.17,109.23,109.34,109.43,109.39,109.44,109.44,109.67,109.77,109.88,109.83,109.81,110.14,110.04,110.14,110.23,110.49,110.46,110.63,110.48,110.71,110.73,110.88,111.00,110.85,111.03,111.01,111.10,111.37,111.33,111.38,111.42,111.43,111.54,111.59,111.74,111.73,111.88,111.76,111.83,111.89,111.95,112.01,112.03,112.00,112.24,112.23,112.38,112.18,112.41,112.40,112.42,112.48,112.67,112.62,112.53,112.80,112.82,112.81,112.84,112.80,112.88,113.00,113.04,113.08,113.13,113.14,113.19,113.27,113.24,113.26,113.35,113.35,113.41,113.31,113.38,113.44,113.35,113.55,113.52,113.39,113.55,113.48,113.72,113.77,113.58,113.76,113.67,113.67,113.70,113.71,113.79,113.86,113.69,113.80,113.82,113.89,113.91,113.89,113.89,113.95,114.05,114.02,113.96,114.04,113.81,114.04,114.12,114.13,114.05,113.96,114.15,114.11,113.94,114.13,114.21,114.05,114.07,114.04,114.10,114.16,114.00,114.01,113.80,114.01,113.95,114.03,113.96,113.98,114.03,114.11,114.05,113.94,113.97,114.05,114.03,114.00,114.01,114.00,113.99,113.96,114.09,114.00,113.99,113.95,114.02,113.89,113.85,113.83,113.82,113.66,113.82,113.74,113.78,113.73,113.90,113.67,113.67,113.82,113.77,113.68,113.64,113.74,113.58,113.70,113.69,113.56,113.70,113.39,113.41,113.45,113.44,113.47,113.38,113.38,113.40,113.34,113.35,113.20,113.08,113.32,113.23,113.15,113.19,113.13,113.06,113.17,112.94,112.88,113.08,112.87,112.89,112.82,112.72,112.60,112.58,112.61,112.62,112.51,112.41,112.43,112.54,112.31,112.13,112.25,112.20,112.08,112.12,112.08,112.00,111.97,111.92,111.85,111.81,111.59,111.51,111.51,111.54,111.51,111.51,111.28,111.24,111.18,111.00,110.96,111.03,110.92,110.72,110.80,110.76,110.75,110.71,110.46,110.21,110.19,110.37,110.17,110.00,110.01,110.01,110.00,109.58,109.57,109.54,109.52,109.26,109.22,109.11,109.13,109.12,108.97,108.84,108.73,108.71,108.69,108.63,108.60,108.27,108.29,108.01,107.89,107.84,107.68,107.51,107.49,107.35,107.45,107.40,107.32,107.21,106.90,106.79,106.64,106.53,106.44,106.22,106.17,106.13,106.04,105.91,105.72,105.62,105.38,105.35,105.36,105.11,105.08
105.96,105.78,106.23,106.27,106.35,106.44,106.64,106.86,106.79,106.97,107.07,107.15,107.35,107.38,107.61,107.60,107.76,107.80,107.75,107.89,107.92,108.32,108.34,108.42,108.63,108.77,108.75,108.82,108.82,109.24,109.24,109.27,109.26,109.39,109.35,109.38,109.63,109.67,109.64,109.84,109.93,110.06,110.16,110.19,110.23,110.31,110.41,110.47,110.60,110.62,110.73,110.71,110.75,110.84,111.07,111.11,111.13,111.18,111.31,111.33,111.42,111.41,111.63,111.69,111.61,111.92,111.91,111.94,112.06,111.90,112.18,112.08,112.19,112.21,112.22,112.16,112.21,112.36,112.45,112.55,112.59,112.47,112.55,112.69,112.53,112.79,112.86,112.85,112.82,112.85,113.12,112.96,113.10,113.06,113.07,113.14,113.30,113.19,113.24,113.48,113.30,113.50,113.55,113.54,113.52,113.53,113.67,113.62,113.63,113.65,113.62,113.87,113.69,113.79,113.80,113.79,113.80,114.01,114.00,114.03,113.89,114.11,114.16,113.93,114.01,114.12,114.14,113.94,114.18,114.26,114.27,113.98,114.20,114.21,114.20,114.07,114.22,114.20,114.31,114.16,114.15,114.21,114.31,114.30,114.28,114.31,114.28,114.32,114.29,114.25,114.40,114.30,114.14,114.26,114.22,114.23,114.23,114.25,114.26,114.24,114.16,114.30,114.30,114.39,114.32,114.11,114.16,114.15,114.31,114.40,114.17,114.34,114.42,114.07,114.20,114.28,114.23,114.15,114.29,114.05,114.16,114.06,114.30,113.99,113.96,113.90,114.00,114.07,114.17,113.99,114.15,113.93,114.00,113.92,113.95,113.96,113.83,113.85,113.74,113.84,113.75,113.77,113.80,113.72,113.54,113.68,113.67,113.61,113.58,113.61,113.50,113.52,113.46,113.31,113.64,113.32,113.22,113.36,113.31,113.22,113.22,113.28,113.19,113.31,113.05,112.95,113.08,112.90,112.89,112.86,112.87,112.73,112.66,112.56,112.55,112.45,112.45,112.58,112.41,112.32,112.17,112.11,112.27,112.18,111.97,111.96,112.00,111.93,111.92,111.62,111.83,111.88,111.57,111.49,111.53,111.44,111.51,111.34,111.20,111.17,111.04,110.95,111.04,111.00,110.74,110.73,110.69,110.54,110.57,110.50,110.28,110.22,110.24,110.13,110.01,109.95,110.03,109.68,109.51,109.47,109.53,109.54,109.22,109.19,109.20,109.15,108.87,108.71,108.74,108.75,108.52,108.54,108.34,108.35,108.35,108.06,108.05,107.79,107.77,107.74,107.63,107.51,107.46,107.15,107.34,106.87,106.92,106.75,106.79,106.50,106.41,106.38,106.06,105.98,105.89,105.65,105.67,105.52,105.52,105.47
106.20,106.50,106.54,106.59,106.72,107.09,106.99,107.04,107.35,107.36,107.36,107.68,107.71,107.69,107.93,107.90,108.08,108.10,108.39,108.36,108.61,108.58,108.80,108.80,108.82,109.07,109.07,109.21,109.50,109.52,109.59,109.64,109.66,109.63,109.86,110.05,109.93,110.08,110.12,110.22,110.41,110.47,110.52,110.56,110.53,110.66,110.72,110.87,111.02,111.00,111.13,111.19,111.42,111.18,111.34,111.44,111.59,111.64,111.70,111.70,111.70,111.93,111.90,111.92,111.95,112.02,112.23,112.22,112.29,112.22,112.47,112.19,112.63,112.50,112.45,112.60,112.81,112.83,112.81,112.78,113.02,113.02,112.98,113.06,113.14,113.15,113.12,113.17,113.19,113.16,113.40,113.36,113.46,113.53,113.61,113.55,113.72,113.68,113.66,113.54,113.61,113.70,113.88,113.76,113.82,114.00,113.93,113.93,113.98,114.00,113.98,113.93,114.04,114.06,114.08,114.07,114.07,114.07,114.29,114.29,114.23,114.42,114.37,114.42,114.30,114.25,114.25,114.33,114.28,114.46,114.25,114.30,114.46,114.25,114.39,114.51,114.53,114.59,114.53,114.53,114.28,114.53,114.34,114.52,114.55,114.59,114.71,114.70,114.63,114.58,114.66,114.56,114.60,114.68,114.63,114.62,114.58,114.61,114.58,114.57,114.53,114.59,114.52,114.62,114.61,114.66,114.55,114.67,114.51,114.48,114.48,114.53,114.61,114.47,114.44,114.64,114.61,114.30,114.40,114.51,114.47,114.43,114.52,114.43,114.46,114.43,114.33,114.28,114.36,114.40,114.34,114.25,114.38,114.30,114.33,114.35,114.28,114.01,114.06,114.12,114.06,114.17,114.04,114.02,113.92,113.94,113.96,113.96,113.96,113.94,113.94,113.92,113.84,113.78,113.92,113.81,113.72,113.77,113.68,113.71,113.60,113.60,113.51,113.47,113.35,113.43,113.32,113.28,113.26,113.27,113.21,113.13,113.16,113.08,113.06,113.06,112.80,112.99,112.78,112.71,112.72,112.68,112.71,112.55,112.58,112.44,112.46,112.25,112.19,112.17,112.16,112.13,112.04,111.94,112.02,111.99,111.87,111.72,111.59,111.61,111.48,111.40,111.30,111.25,111.26,111.27,111.03,111.07,111.03,111.01,110.69,110.70,110.66,110.49,110.48,110.31,110.27,110.18,110.22,110.02,110.03,110.00,109.78,109.74,109.73,109.47,109.27,109.22,109.21,108.94,109.19,108.96,108.80,108.73,108.71,108.38,108.36,108.33,108.22,108.28,107.92,107.87,107.78,107.59,107.59,107.58,107.46,107.40,106.98,106.96,106.96,106.76,106.79,106.44,106.51,106.24,106.06,105.78,105.90,105.73
106.56,106.61,106.97,106.98,107.22,107.44,107.35,107.37,107.53,107.76,107.63,107.95,107.95,108.24,108.15,108.37,108.35,108.67,108.57,108.61,109.08,108.83,109.05,109.20,109.09,109.22,109.60,109.62,109.57,109.73,109.81,109.93,110.02,110.15,110.32,110.36,110.33,110.36,110.48,110.46,110.64,110.80,110.83,110.71,110.85,110.92,110.94,111.11,111.30,111.25,111.20,111.54,111.54,111.57,111.83,111.61,111.63,111.88,111.90,111.91,112.19,111.92,112.16,112.24,112.42,112.33,112.43,112.44,112.51,112.69,112.63,112.78,112.78,112.74,112.81,112.83,112.84,112.82,113.11,113.01,113.22,113.23,113.19,113.17,113.15,113.43,113.41,113.45,113.41,113.48,113.52,113.51,113.55,113.67,113.71,113.67,113.77,113.74,113.99,113.91,113.91,114.04,114.07,114.13,114.07,114.09,114.11,114.11,114.21,114.26,114.26,114.27,114.22,114.24,114.31,114.25,114.25,114.43,114.41,114.42,114.46,114.49,114.48,114.47,114.57,114.61,114.60,114.70,114.77,114.64,114.75,114.79,114.77,114.64,114.70,114.71,114.65,114.69,114.67,114.82,114.74,114.70,114.83,114.73,114.87,114.93,114.90,114.83,114.83,114.79,114.81,114.75,114.77,114.87,114.66,114.74,114.68,114.74,114.77,114.76,114.79,114.81,114.81,114.67,114.82,114.75,114.78,114.81,114.79,114.76,114.88,114.71,114.76,114.71,114.76,114.72,114.76,114.68,114.68,114.65,114.65,114.61,114.60,114.73,114.53,114.52,114.49,114.52,114.42,114.48,114.74,114.66,114.51,114.59,114.40,114.48,114.46,114.44,114.58,114.53,114.29,114.24,114.31,114.32,114.32,114.17,114.29,114.26,114.25,114.24,114.24,114.27,114.24,114.11,114.15,113.96,113.98,113.97,113.78,113.90,113.72,113.81,113.67,113.73,113.60,113.76,113.60,113.52,113.49,113.34,113.31,113.33,113.24,113.14,113.22,113.25,113.14,113.18,113.02,112.97,113.01,112.93,112.84,112.94,112.90,112.76,112.72,112.66,112.49,112.45,112.66,112.42,112.35,112.34,112.17,111.98,111.98,111.87,111.91,111.79,111.63,111.70,111.65,111.64,111.63,111.49,111.27,111.31,111.26,111.13,111.02,111.07,110.91,110.93,110.79,110.83,110.42,110.43,110.42,110.18,110.15,110.07,110.09,109.88,109.91,109.81,109.66,109.58,109.55,109.44,109.22,109.30,109.16,109.11,109.21,108.76,108.82,108.57,108.60,108.35,108.39,108.22,108.09,108.08,107.88,107.83,107.67,107.66,107.49,107.42,107.37,107.06,106.98,106.73,106.93,106.64,106.71,106.52,106.41,106.15
107.12,107.25,107.27,107.45,107.77,107.57,107.75,107.76,108.07,108.11,108.24,108.36,108.40,108.57,108.64,108.63,108.70,109.04,109.11,109.11,109.18,109.21,109.21,109.59,109.67,109.63,109.70,109.88,109.95,110.00,110.18,110.23,110.35,110.28,110.60,110.59,110.55,110.76,110.88,110.91,110.95,111.03,111.23,111.20,111.43,111.25,111.30,111.53,111.54,111.58,111.57,111.84,111.89,111.94,112.01,112.00,112.03,112.17,112.14,112.28,112.29,112.32,112.55,112.50,112.54,112.54,112.67,112.69,112.89,112.94,112.89,113.02,113.03,113.10,113.01,113.20,113.13,113.27,113.34,113.48,113.35,113.53,113.49,113.66,113.46,113.67,113.68,113.76,113.87,113.81,113.75,113.94,114.00,114.04,114.08,114.04,114.18,114.17,114.11,114.27,114.25,114.32,114.24,114.40,114.51,114.52,114.34,114.55,114.44,114.62,114.43,114.55,114.52,114.72,114.69,114.69,114.72,114.67,114.81,114.71,114.71,114.92,114.70,114.94,114.80,114.80,114.84,114.86,114.80,114.82,114.94,114.84,114.84,114.96,114.94,115.02,114.99,114.93,114.97,115.00,115.05,115.02,115.05,114.98,115.01,115.09,115.20,115.11,115.10,115.08,115.03,115.17,115.17,115.22,115.19,115.13,115.13,115.22,115.17,115.14,115.09,115.18,115.20,115.20,115.19,115.01,114.92,114.97,115.01,115.08,115.17,115.13,115.15,115.12,115.00,115.19,115.06,115.04,115.01,115.14,114.99,114.91,114.92,114.90,114.83,114.83,114.86,114.85,114.89,115.03,114.98,114.74,115.02,114.79,114.70,114.98,114.74,114.77,114.73,114.70,114.75,114.63,114.68,114.61,114.65,114.63,114.68,114.56,114.61,114.46,114.41,114.57,114.43,114.32,114.30,114.28,114.20,114.21,114.18,114.32,114.20,114.23,114.18,114.15,114.04,114.02,113.99,113.96,114.00,113.83,113.84,113.72,113.76,113.61,113.53,113.56,113.43,113.66,113.43,113.33,113.47,113.32,113.20,113.26,113.25,113.20,113.12,112.92,112.92,112.90,112.84,112.79,112.77,112.78,112.67,112.46,112.37,112.41,112.39,112.36,112.13,112.08,112.06,112.06,112.00,111.94,111.84,111.77,111.64,111.53,111.50,111.39,111.49,111.42,111.13,111.14,110.91,110.83,110.85,110.76,110.45,110.44,110.45,110.47,110.11,110.12,110.13,110.02,109.96,109.97,109.77,109.65,109.58,109.55,109.22,109.17,109.19,109.10,109.06,108.92,108.73,108.72,108.64,108.61,108.47,108.11,108.19,108.07,107.78,107.72,107.68,107.77,107.38,107.35,107.26,107.18,106.92,106.76,106.86,106.79
107.79,107.60,107.75,107.96,107.88,108.08,108.14,108.10,108.10,108.52,108.49,108.70,108.72,108.70,108.99,109.03,109.24,109.14,109.39,109.45,109.56,109.82,109.82,109.82,110.06,110.10,110.10,110.24,110.24,110.37,110.42,110.55,110.84,110.82,110.85,110.95,110.99,110.98,110.99,111.24,111.30,111.05,111.58,111.60,111.61,111.56,111.99,111.94,112.00,111.96,112.03,112.01,112.32,112.02,112.39,112.45,112.51,112.52,112.71,112.66,112.79,112.59,112.88,112.88,112.91,113.01,112.71,113.06,112.92,113.17,113.20,113.24,113.36,113.33,113.33,113.54,113.56,113.59,113.68,113.62,113.89,113.81,113.88,113.88,113.92,113.96,114.04,114.04,114.04,114.06,114.19,114.09,114.06,114.25,114.47,114.43,114.37,114.39,114.40,114.29,114.34,114.66,114.61,114.60,114.65,114.59,114.75,114.81,114.74,114.76,114.80,114.72,114.95,114.80,114.92,114.99,114.98,115.04,115.08,114.95,114.94,115.18,115.22,115.13,115.06,115.07,115.06,115.20,115.27,115.18,115.26,115.23,115.26,115.11,115.10,115.27,115.10,115.22,115.18,115.36,115.39,115.33,115.37,115.26,115.40,115.41,115.30,115.33,115.26,115.36,115.40,115.38,115.22,115.31,115.42,115.33,115.29,115.31,115.28,115.29,115.37,115.27,115.22,115.39,115.39,115.33,115.28,115.27,115.23,115.33,115.46,115.20,115.22,115.34,115.35,115.20,115.30,115.28,115.24,115.43,115.20,115.24,115.05,115.25,115.12,115.13,115.12,115.14,115.24,115.31,115.03,115.04,114.98,115.04,115.02,115.02,115.00,114.95,114.90,115.00,114.91,114.82,114.87,114.71,114.85,114.83,115.01,114.83,114.82,114.80,114.75,114.65,114.58,114.63,114.49,114.56,114.61,114.49,114.45,114.40,114.43,114.53,114.26,114.29,114.27,114.10,114.08,114.01,114.01,113.96,113.90,113.94,113.95,114.03,113.86,113.83,113.74,113.66,113.62,113.55,113.61,113.53,113.44,113.33,113.27,113.30,113.27,113.22,113.13,113.14,113.14,112.78,112.94,113.01,112.68,112.70,112.73,112.77,112.49,112.55,112.56,112.53,112.10,112.21,112.07,112.03,112.05,112.02,112.00,111.71,111.75,111.55,111.62,111.44,111.38,111.23,111.14,111.15,111.09,111.07,110.80,110.82,110.75,110.69,110.67,110.55,110.56,110.13,110.14,110.06,110.08,110.10,110.06,109.75,109.84,109.52,109.51,109.39,109.50,109.31,109.10,108.92,108.95,108.78,108.79,108.73,108.45,108.33,108.24,108.07,107.97,107.91,107.87,107.57,107.47,107.34,107.27,107.30,107.30,106.89
107.88,108.06,108.13,108.05,108.09,108.46,108.44,108.58,108.54,109.00,108.73,108.98,108.97,109.24,109.45,109.46,109.44,109.48,109.49,109.83,109.80,109.85,109.90,110.13,110.13,110.29,110.51,110.53,110.71,110.76,110.74,110.84,111.02,110.97,111.04,111.10,111.36,111.21,111.36,111.72,111.72,111.77,111.74,111.87,111.98,111.98,112.01,112.06,112.16,112.22,112.34,112.42,112.37,112.58,112.57,112.75,112.71,112.76,112.94,112.86,112.95,112.94,113.04,113.07,113.21,113.22,113.23,113.42,113.34,113.32,113.46,113.69,113.51,113.65,113.68,113.78,113.52,113.85,113.72,113.88,113.92,113.93,113.92,113.89,114.11,114.09,114.34,114.07,114.36,114.39,114.47,114.41,114.49,114.45,114.66,114.51,114.71,114.77,114.87,114.72,114.68,114.74,114.79,114.76,114.87,114.96,114.98,115.16,115.04,115.11,114.89,114.91,115.09,115.13,115.08,115.06,115.17,115.23,115.15,115.20,115.28,115.35,115.13,115.24,115.22,115.33,115.27,115.48,115.48,115.42,115.39,115.37,115.44,115.43,115.45,115.60,115.56,115.57,115.55,115.48,115.61,115.58,115.59,115.58,115.40,115.59,115.60,115.57,115.48,115.48,115.41,115.65,115.54,115.60,115.60,115.59,115.64,115.55,115.51,115.40,115.38,115.39,115.56,115.48,115.44,115.59,115.64,115.58,115.59,115.66,115.51,115.54,115.53,115.45,115.57,115.46,115.48,115.47,115.50,115.52,115.53,115.59,115.49,115.47,115.44,115.39,115.54,115.49,115.39,115.39,115.37,115.39,115.38,115.35,115.40,115.31,115.29,115.23,115.28,115.27,115.10,115.19,115.12,115.11,115.08,114.98,115.06,115.05,115.20,115.04,114.90,114.94,114.83,115.03,114.97,114.74,114.67,114.76,114.66,114.72,114.84,114.67,114.70,114.61,114.59,114.52,114.36,114.48,114.36,114.31,114.28,114.30,114.15,114.31,114.18,114.00,114.05,114.06,114.00,113.99,113.97,113.68,113.68,113.68,113.62,113.62,113.62,113.67,113.45,113.45,113.44,113.33,113.18,113.14,113.15,113.10,113.09,112.85,112.82,112.84,112.83,112.76,112.56,112.60,112.57,112.60,112.50,112.39,112.28,112.28,112.07,111.97,112.00,111.99,111.62,111.55,111.75,111.46,111.54,111.32,111.18,111.23,111.18,111.02,110.99,110.80,110.97,110.72,110.50,110.70,110.35,110.40,110.09,110.08,110.07,110.06,109.85,109.80,109.79,109.52,109.51,109.49,109.34,109.35,109.25,109.03,108.76,108.79,108.74,108.47,108.57,108.52,108.28,108.18,107.95,107.90,107.85,107.85,107.55,107.49
108.23,108.26,108.68,108.61,108.66,108.70,108.79,108.99,109.01,109.14,109.43,109.47,109.41,109.58,109.55,109.56,109.85,109.91,110.09,110.23,110.19,110.30,110.37,110.52,110.60,110.59,110.79,110.99,111.10,111.13,111.24,111.27,111.60,111.55,111.56,111.55,111.87,111.73,111.95,111.92,111.94,112.02,112.15,112.04,112.43,112.46,112.34,112.45,112.48,112.35,112.77,112.74,112.76,112.77,113.05,112.99,113.09,113.20,113.21,113.25,113.33,113.32,113.20,113.46,113.45,113.58,113.49,113.77,113.80,113.97,113.79,113.97,114.00,114.00,114.07,114.24,114.14,114.12,114.13,114.34,114.27,114.27,114.28,114.24,114.41,114.42,114.49,114.73,114.67,114.47,114.74,114.80,114.83,114.52,114.83,114.88,114.92,114.88,114.94,115.03,115.16,115.15,115.16,115.17,115.18,115.16,115.21,115.25,115.30,115.30,115.23,115.50,115.50,115.43,115.31,115.45,115.46,115.55,115.58,115.55,115.71,115.68,115.68,115.72,115.65,115.73,115.60,115.72,115.67,115.85,115.79,115.96,115.80,115.66,115.60,115.67,115.84,115.84,115.77,115.86,115.73,115.79,115.87,115.99,115.92,116.01,115.86,115.95,115.86,115.97,115.94,116.02,116.01,115.94,115.91,115.90,115.97,116.03,115.98,115.86,115.96,115.80,115.89,115.86,115.89,115.92,115.89,115.91,115.89,115.88,115.77,115.69,115.81,115.80,115.89,115.88,115.75,115.79,115.79,115.86,115.94,115.89,115.81,115.83,115.67,115.69,115.60,115.69,115.66,115.68,115.62,115.70,115.73,115.70,115.60,115.60,115.48,115.51,115.63,115.48,115.51,115.52,115.48,115.40,115.40,115.37,115.36,115.37,115.38,115.32,115.34,115.30,115.27,115.21,115.20,115.19,115.12,115.26,115.10,115.11,114.98,114.98,114.94,114.89,114.83,114.81,114.79,114.76,114.73,114.72,114.64,114.52,114.61,114.58,114.53,114.40,114.43,114.45,114.46,114.32,114.10,114.25,114.21,114.20,113.99,114.11,113.99,113.98,113.64,113.76,113.71,113.48,113.68,113.72,113.43,113.39,113.39,113.38,113.40,113.31,113.01,112.92,113.13,113.06,112.92,112.76,112.76,112.81,112.52,112.50,112.51,112.52,112.10,112.11,112.05,112.04,111.97,111.72,111.76,111.77,111.62,111.67,111.34,111.47,111.22,111.12,111.17,111.05,110.94,110.89,110.78,110.88,110.54,110.48,110.46,110.31,110.11,110.24,110.03,109.91,109.89,109.78,109.61,109.63,109.57,109.50,109.27,109.35,109.01,109.05,108.72,108.71,108.61,108.59,108.60,108.26,108.23,108.19,108.10,107.96
108.78,108.76,108.90,108.95,109.04,109.25,109.24,109.52,109.57,109.61,109.55,109.62,109.98,109.95,110.06,110.26,110.31,110.33,110.50,110.56,110.58,110.74,110.77,110.75,110.95,111.11,111.18,111.35,111.46,111.37,111.53,111.55,111.79,111.84,111.79,112.00,111.95,112.14,112.18,112.19,112.24,112.22,112.57,112.47,112.48,112.52,112.89,112.87,112.66,112.88,113.09,113.02,113.03,113.08,113.35,113.40,113.30,113.37,113.55,113.55,113.64,113.56,113.79,113.79,113.77,113.88,114.13,113.98,113.97,113.98,114.02,114.25,114.24,114.25,114.26,114.47,114.40,114.39,114.50,114.62,114.63,114.63,114.64,114.78,114.82,114.75,114.78,114.79,114.90,114.85,114.88,114.95,115.22,115.26,115.24,115.33,115.33,115.35,115.31,115.34,115.51,115.51,115.40,115.53,115.55,115.57,115.56,115.73,115.63,115.64,115.58,115.64,115.52,115.60,115.55,115.75,115.91,115.84,115.76,115.82,115.87,115.89,116.08,115.87,115.96,115.83,115.98,116.03,115.99,116.00,116.01,116.11,116.00,116.00,116.05,116.11,116.05,116.09,116.14,115.94,116.21,116.02,116.18,115.99,116.15,116.18,116.20,116.16,116.14,116.12,116.15,116.14,116.15,116.16,116.04,116.28,116.01,116.16,116.16,116.22,116.08,116.23,115.94,116.25,116.18,116.16,116.13,116.17,116.14,116.25,116.29,116.03,116.22,116.08,116.12,116.12,116.06,116.18,116.12,116.20,116.14,116.04,116.23,115.96,116.01,115.96,116.08,116.05,116.01,116.00,115.89,115.95,115.80,115.84,115.88,115.96,115.96,115.87,115.84,115.86,115.94,115.60,115.96,115.56,115.67,115.67,115.69,115.73,115.71,115.90,115.57,115.51,115.64,115.60,115.63,115.51,115.25,115.46,115.44,115.43,115.40,115.33,115.17,115.23,115.20,115.13,115.09,115.13,114.83,115.12,114.86,114.87,114.73,114.86,114.72,114.66,114.70,114.62,114.58,114.53,114.51,114.41,114.46,114.49,114.49,114.19,114.17,114.34,114.27,114.00,114.03,114.03,114.05,113.98,113.87,113.89,113.75,113.56,113.52,113.42,113.39,113.46,113.35,113.33,113.13,113.26,112.93,113.05,113.06,112.91,112.93,112.86,112.59,112.65,112.49,112.35,112.30,112.44,112.15,112.05,112.09,112.02,111.74,111.75,111.77,111.76,111.50,111.46,111.40,111.36,111.35,111.12,111.18,110.92,110.84,110.78,110.78,110.81,110.52,110.28,110.29,110.29,110.31,110.03,110.09,109.78,109.73,109.74,109.49,109.44,109.42,109.25,109.20,108.94,108.92,108.79,108.66,108.64,108.45,108.38
